,Price,Beds,Baths,Area,Location
1820,1400.0,,1.0,650.0,"
        Rental Unit in Central Harlem "
1821,,2.0,1.0,800.0,"
        Rental Unit in Chelsea "
1822,,2.0,2.0,1016.0,"
        Rental Unit in Midtown South "
1823,,2.0,2.0,1016.0,"
        Rental Unit in Chelsea "
1824,150000.0,1.0,1.0,1015.0,"
        Co-op in Lenox Hill "
1825,3999.0,2.0,2.0,1015.0,"
        Condo in Central Harlem "
1826,7500.0,2.0,2.0,1014.0,"
        Condo in Midtown West "
1827,,1.0,5.0,1014.0,"
        Rental Unit in Lenox Hill "
1828,4800.0,2.0,2.0,1013.0,"
        Rental Unit in Kips Bay "
1829,4000.0,2.0,5.0,1009.0,"
        Rental Unit in Murray Hill "
1830,,2.0,2.0,1009.0,"
        Rental Unit in Midtown "
1831,,2.0,2.0,1009.0,"
        Rental Unit in Battery Park City "
1832,4000.0,1.0,5.0,1009.0,"
        Rental Unit in Murray Hill "
1833,3021.0,2.0,1.0,1008.0,"
        Rental Unit in Central Harlem "
1834,,1.0,1.0,725.0,"
        Rental Unit in Yorkville "
1836,,2.0,2.0,1007.0,"
        Rental Unit in East Village "
1837,,2.0,2.0,1006.0,"
        Condo in Lower East Side "
1838,6500.0,2.0,2.0,1006.0,"
        Condo in Lower East Side "
1839,5950.0,1.0,5.0,1003.0,"
        Condo in Chelsea "
1840,,2.0,2.0,1003.0,"
        Rental Unit in Lincoln Square "
1841,3950.0,3.0,2.0,1001.0,"
        Condo in Two Bridges "
1842,,2.0,2.0,1001.0,"
        Rental Unit in West Chelsea "
1843,,2.0,2.0,1000.0,"
        Condo in Nolita "
1844,4000.0,2.0,2.0,1000.0,"
        Condo in Central Harlem "
1845,4500.0,2.0,2.0,1000.0,"
        Condo in Murray Hill "
1846,,2.0,2.0,1000.0,"
        Condo in Upper West Side "
1847,4250.0,2.0,1.0,1000.0,"
        Rental Unit in Midtown West "
1850,4250.0,2.0,1.0,1000.0,"
        Rental Unit in Midtown West "
1851,5250.0,2.0,2.0,1000.0,"
        Rental Unit in Sutton Place "
1852,4700.0,2.0,2.0,1000.0,"
        Rental Unit in Carnegie Hill "
1853,,2.0,1.0,1000.0,"
        Rental Unit in Central Harlem "
1854,5250.0,,1.0,1000.0,"
        Rental Unit in Lower East Side "
1855,2750.0,2.0,1.0,1000.0,"
        Rental Unit in Central Harlem "
1856,6000.0,1.0,2.0,1000.0,"
        Rental Unit in Central Park South "
1857,2095.0,2.0,1.0,1000.0,"
        Rental Unit in East Harlem "
1858,1850.0,2.0,1.0,1000.0,"
        Rental Unit in Hamilton Heights "
1859,4950.0,2.0,2.0,1000.0,"
        Condo in Yorkville "
1860,6250.0,1.0,5.0,1000.0,"
        Condo in Financial District "
1861,4000.0,2.0,1.0,1000.0,"
        Condo in Upper Carnegie Hill "
1863,,1.0,1.0,680.0,"
        Rental Unit in Murray Hill "
1864,6895.0,1.0,1.0,1000.0,"
        Rental Unit in Tribeca "
1865,,2.0,1.0,1000.0,"
        Rental Unit in Upper West Side "
1866,4000.0,1.0,1.0,1000.0,"
        Rental Unit in Upper West Side "
1867,3495.0,3.0,1.0,1000.0,"
        Rental Unit in Manhattan Valley "
1868,5300.0,1.0,5.0,1000.0,"
        Condo in West Village "
1869,3495.0,2.0,1.0,1000.0,"
        Rental Unit in Midtown West "
1870,,2.0,1.0,1000.0,"
        Rental Unit in Fort George "
1871,,2.0,2.0,1000.0,"
        Condo in Murray Hill "
1872,,3.0,2.0,1000.0,"
        Rental Unit in Chinatown "
1873,2350.0,2.0,1.0,1000.0,"
        Rental Unit in Hudson Heights "
1874,2495.0,2.0,1.0,1000.0,"
        Townhouse in Central Harlem "
1875,2200.0,2.0,1.0,1000.0,"
        Rental Unit in Hudson Heights "
1878,1900.0,1.0,1.0,1000.0,"
        Rental Unit in Central Harlem "
1879,,2.0,1.0,1000.0,"
        Rental Unit in Midtown West "
1880,,1.0,1.0,1000.0,"
        Condo in Chelsea "
1881,5000.0,2.0,1.0,1000.0,"
        Condo in Midtown West "
1882,,1.0,1.0,1000.0,"
        Rental Unit in Upper West Side "
1883,,2.0,1.0,1000.0,"
        Rental Unit in Washington Heights "
1884,,2.0,5.0,1000.0,"
        Rental Unit in Financial District "
1885,3706.0,2.0,1.0,1000.0,"
        Rental Unit in Lincoln Square "
1886,3195.0,3.0,1.0,1000.0,"
        Rental Unit in Lower East Side "
1887,,1.0,1.0,1000.0,"
        Rental Unit in Central Park South "
1888,4700.0,2.0,5.0,1000.0,"
        Rental Unit in Chelsea "
1889,4795.0,2.0,1.0,1000.0,"
        Condo in Upper West Side "
1892,,2.0,2.0,1000.0,"
        Condo in Midtown West "
1893,,2.0,1.0,1000.0,"
        Rental Unit in Tribeca "
1894,2300.0,2.0,1.0,1000.0,"
        Rental Unit in Washington Heights "
1895,4700.0,2.0,2.0,1000.0,"
        Rental Unit in Carnegie Hill "
1896,2995.0,5.0,1.0,1000.0,"
        Rental Unit in Midtown West "
1897,2000.0,2.0,1.0,1000.0,"
        Townhouse in Central Harlem "
1898,3500.0,,1.0,1000.0,"
        Rental Unit in Soho "
1899,2850.0,1.0,2.0,1000.0,"
        Rental Unit in Lenox Hill "
1900,3485.0,2.0,2.0,1000.0,"
        Rental Unit in Central Harlem "
1901,3000.0,3.0,1.0,1000.0,"
        Rental Unit in Hudson Heights "
1902,,2.0,1.0,1000.0,"
        Rental Unit in Hamilton Heights "
1903,4495.0,2.0,1.0,1000.0,"
        Rental Unit in Upper West Side "
1904,3000.0,,1.0,559.0,"
        Rental Unit in Lenox Hill "
1905,2090.0,,1.0,575.0,"
        Apartment in East Harlem "
1906,,2.0,1.0,1000.0,"
        Rental Unit in Central Harlem "
1907,,2.0,2.0,1000.0,"
        Condo in Kips Bay "
1908,,2.0,2.0,1000.0,"
        Condo in Midtown West "
1909,2185.0,1.0,1.0,1000.0,"
        Rental Unit in Central Harlem "
1910,2800.0,2.0,2.0,1000.0,"
        Rental Unit in Central Harlem "
1911,4800.0,2.0,1.0,1000.0,"
        Building in East Village "
1912,5500.0,2.0,5.0,1000.0,"
        Condo in Upper West Side "
1913,,,1.0,1000.0,"
        Rental Unit in Two Bridges "
1914,,2.0,1.0,1000.0,"
        Rental Unit in Soho "
1915,3600.0,2.0,1.0,1000.0,"
        Rental Unit in Midtown West "
1916,5495.0,2.0,2.0,1000.0,"
        Rental Unit in Carnegie Hill "
1917,4125.0,2.0,2.0,1000.0,"
        Rental Unit in Battery Park City "
1918,,1.0,1.0,750.0,"
        Rental Unit in Midtown West "
1920,,1.0,5.0,1000.0,"
        Condo in Midtown "
1921,5195.0,1.0,2.0,1000.0,"
        Rental Unit in Tribeca "
1922,5400.0,2.0,2.0,1000.0,"
        Rental Unit in Midtown West "
1923,,2.0,1.0,1000.0,"
        Rental Unit in Central Harlem "
1924,,2.0,1.0,1000.0,"
        Rental Unit in Lenox Hill "
1925,4900.0,2.0,2.0,1000.0,"
        Rental Unit in Battery Park City "
1926,5000.0,2.0,1.0,1000.0,"
        Condo in Midtown West "
1927,,2.0,1.0,1000.0,"
        Co-op in Lincoln Square "
1928,5325.0,2.0,2.0,1000.0,"
        Rental Unit in Chelsea "
1929,,2.0,1.0,1000.0,"
        Townhouse in Central Harlem "
1930,,2.0,1.0,1000.0,"
        Townhouse in Lenox Hill "
1931,,3.0,1.0,1000.0,"
        Rental Unit in Hudson Heights "
1932,,2.0,2.0,1080.0,"
        Rental Unit in Lincoln Square "
1933,7750.0,3.0,3.0,1387.0,"
        Condo in Lincoln Square "
1934,5600.0,2.0,5.0,1000.0,"
        Condo in Upper West Side "
1935,4850.0,1.0,5.0,1000.0,"
        Condo in Kips Bay "
1936,3300.0,3.0,1.0,1000.0,"
        Rental Unit in Hamilton Heights "
1937,,,1.0,1000.0,"
        Rental Unit in Soho "
1938,,2.0,2.0,1000.0,"
        Multi-family in Sutton Place "
1939,4300.0,1.0,5.0,1000.0,"
        Rental Unit in Midtown "
1940,,2.0,2.0,1000.0,"
        Condo in Midtown "
1941,2400.0,2.0,1.0,1000.0,"
        Townhouse in Central Harlem "
1942,,2.0,2.0,1000.0,"
        Condo in Kips Bay "
1943,4000.0,3.0,2.0,1000.0,"
        Condo in East Harlem "
1944,,3.0,1.0,1000.0,"
        Rental Unit in Hamilton Heights "
1945,3300.0,3.0,1.0,1000.0,"
        Rental Unit in Central Harlem "
1946,,2.0,1.0,745.0,"
        Multi-family in Stuyvesant Town/PCV "
1948,,1.0,2.0,1000.0,"
        Rental Unit in Yorkville "
1949,4495.0,2.0,2.0,1000.0,"
        Rental Unit in Upper West Side "
1950,,2.0,2.0,1000.0,"
        Condo in Hamilton Heights "
1951,,4.0,1.0,1000.0,"
        Condo in Washington Heights "
1952,4500.0,1.0,1.0,1000.0,"
        Condo in Lower East Side "
1953,,1.0,2.0,1000.0,"
        Rental Unit in Yorkville "
1954,4900.0,2.0,2.0,1000.0,"
        Rental Unit in Yorkville "
1955,2395.0,2.0,1.0,1000.0,"
        Rental Unit in Fort George "
1956,4800.0,2.0,2.0,1000.0,"
        Rental Unit in Yorkville "
1957,,2.0,1.0,1000.0,"
        Building in Central Harlem "
1958,,3.0,2.0,1000.0,"
        Rental Unit in Chinatown "
1959,6000.0,2.0,1.0,1000.0,"
        Condo in West Village "
1962,,1.0,5.0,1000.0,"
        Condo in Midtown "
1963,3995.0,2.0,2.0,1000.0,"
        Condo in Murray Hill "
1964,,2.0,1.0,1000.0,"
        Condo in Midtown "
1965,6895.0,1.0,1.0,1000.0,"
        Rental Unit in Tribeca "
1966,4095.0,2.0,1.0,1000.0,"
        Rental Unit in Tribeca "
1967,,1.0,5.0,999.0,"
        Condo in Midtown "
1968,5000.0,1.0,5.0,999.0,"
        Condo in Midtown "
1969,,1.0,5.0,998.0,"
        Condo in Midtown "
1970,4800.0,2.0,2.0,997.0,"
        Rental Unit in Kips Bay "
1971,4800.0,2.0,2.0,997.0,"
        Rental Unit in Kips Bay "
1972,3021.0,2.0,1.0,996.0,"
        Rental Unit in Central Harlem "
1973,3021.0,2.0,1.0,996.0,"
        Rental Unit in Central Harlem "
1974,3950.0,2.0,1.0,756.0,"
        Condo in Battery Park City "
1975,,3.0,3.0,2212.0,"
        Rental Unit in Midtown West "
1976,3021.0,2.0,1.0,996.0,"
        Rental Unit in Central Harlem "
1977,3021.0,2.0,1.0,996.0,"
        Rental Unit in Central Harlem "
1978,3021.0,2.0,1.0,996.0,"
        Rental Unit in Central Harlem "
1979,,1.0,5.0,993.0,"
        Condo in Financial District "
1980,6750.0,2.0,2.0,993.0,"
        Rental Unit in Tribeca "
1981,4300.0,1.0,1.0,991.0,"
        Condo in Financial District "
1982,5750.0,1.0,5.0,991.0,"
        Condo in NoMad "
1983,4997.0,2.0,2.0,990.0,"
        Rental Unit in Financial District "
1984,3180.0,,1.0,989.0,"
        Condo in Lower East Side "
1985,3350.0,,1.0,989.0,"
        Rental Unit in Lower East Side "
1986,,1.0,5.0,988.0,"
        Condo in Midtown "
1987,,1.0,5.0,988.0,"
        Condo in Midtown "
1990,,1.0,5.0,988.0,"
        Condo in Midtown "
1991,3795.0,2.0,1.0,986.0,"
        Rental Unit in East Village "
1992,7150.0,1.0,1.0,986.0,"
        Rental Unit in Central Park South "
1993,3700.0,2.0,1.0,985.0,"
        Condo in Yorkville "
1994,4250.0,2.0,1.0,985.0,"
        Condo in Lower East Side "
1995,5750.0,1.0,5.0,984.0,"
        Rental Unit in Lincoln Square "
1996,,2.0,5.0,984.0,"
        Condo in Lincoln Square "
1997,,2.0,2.0,983.0,"
        Rental Unit in Central Harlem "
1998,,2.0,2.0,982.0,"
        Rental Unit in Lower East Side "
1999,6350.0,1.0,5.0,982.0,"
        Condo in Midtown South "
2000,5000.0,1.0,1.0,980.0,"
        Rental Unit in Lincoln Square "
2001,5250.0,2.0,2.0,980.0,"
        Condo in Lincoln Square "
2003,3300.0,1.0,1.0,600.0,"
        Building in Upper West Side "
2004,4600.0,1.0,1.0,980.0,"
        Condo in Financial District "
2005,,1.0,5.0,980.0,"
        Rental Unit in Lenox Hill "
2006,4690.0,1.0,5.0,980.0,"
        Rental Unit in Midtown "
2007,2150.0,1.0,1.0,980.0,"
        Townhouse in Hamilton Heights "
2008,4295.0,2.0,2.0,980.0,"
        Condo in Fulton/Seaport "
2009,,2.0,2.0,977.0,"
        Rental Unit in West Chelsea "
2010,,2.0,2.0,975.0,"
        Rental Unit in Battery Park City "
2011,5495.0,1.0,5.0,975.0,"
        Co-op in East Village "
2012,4250.0,1.0,1.0,975.0,"
        Co-op in East Village "
2013,5800.0,2.0,2.0,975.0,"
        Condo in Manhattan Valley "
2014,,1.0,2.0,973.0,"
        Rental Unit in Lincoln Square "
2015,5000.0,1.0,5.0,973.0,"
        Condo in Midtown "
2016,,3.0,3.0,2000.0,"
        Rental Unit in Kips Bay "
2017,2900.0,3.0,1.0,1150.0,"
        Co-op in Hudson Heights "
2018,,1.0,2.0,973.0,"
        Rental Unit in Lincoln Square "
2019,,1.0,5.0,973.0,"
        Condo in Midtown "
2020,,2.0,2.0,971.0,"
        Rental Unit in Midtown West "
2021,,2.0,2.0,970.0,"
        Rental Unit in Midtown West "
2022,7000.0,1.0,5.0,969.0,"
        Condo in Tribeca "
2023,5200.0,1.0,1.0,968.0,"
        Condo in Turtle Bay "
2024,,2.0,2.0,967.0,"
        Condo in East Village "
2025,,2.0,2.0,965.0,"
        Condo in East Village "
2026,4600.0,1.0,5.0,965.0,"
        Rental Unit in Midtown East "
2027,4600.0,1.0,5.0,965.0,"
        Rental Unit in Midtown East "
2028,4200.0,2.0,5.0,964.0,"
        Condo in Fulton/Seaport "
2029,,2.0,2.0,963.0,"
        Rental Unit in Upper West Side "
2030,,2.0,1.0,900.0,"
        Rental Unit in Turtle Bay "
2031,6200.0,1.0,5.0,1400.0,"
        Townhouse in Carnegie Hill "
2032,2299.0,1.0,1.0,960.0,"
        Townhouse in Central Harlem "
2033,4800.0,2.0,1.0,960.0,"
        Townhouse in Chelsea "
2034,,3.0,1.0,960.0,"
        Multi-family in Stuyvesant Town/PCV "
2035,,1.0,1.0,958.0,"
        Rental Unit in Lincoln Square "
2036,,2.0,1.0,958.0,"
        Condo in Fulton/Seaport "
2037,,1.0,1.0,958.0,"
        Rental Unit in Lincoln Square "
2038,,2.0,2.0,957.0,"
        Rental Unit in Chelsea "
2039,,2.0,2.0,957.0,"
        Rental Unit in Chelsea "
2040,,2.0,2.0,957.0,"
        Condo in Midtown West "
2041,3200.0,2.0,2.0,956.0,"
        Condo in Central Harlem "
2042,,2.0,2.0,956.0,"
        Rental Unit in Midtown West "
2043,4150.0,2.0,2.0,955.0,"
        Condo in Fulton/Seaport "
2046,,2.0,5.0,955.0,"
        Rental Unit in Central Park South "
2047,4250.0,1.0,1.0,955.0,"
        Rental Unit in Midtown West "
2048,,2.0,2.0,955.0,"
        Rental Unit in Midtown "
2049,,2.0,2.0,953.0,"
        Rental Unit in Midtown "
2050,,2.0,2.0,952.0,"
        Rental Unit in Midtown West "
2051,3900.0,3.0,1.0,952.0,"
        Rental Unit in East Village "
2052,,2.0,2.0,951.0,"
        Condo in Midtown West "
2053,6500.0,2.0,2.0,951.0,"
        Condo in Lincoln Square "
2054,,2.0,2.0,951.0,"
        Condo in Lincoln Square "
2055,,1.0,5.0,950.0,"
        Co-op in Sutton Place "
2056,,3.0,1.0,950.0,"
        Rental Unit in Central Harlem "
2057,4000.0,2.0,1.0,950.0,"
        Rental Unit in Upper West Side "
2060,2350.0,2.0,1.0,950.0,"
        Rental Unit in Hudson Heights "
2061,2850.0,2.0,1.0,950.0,"
        Rental Unit in Central Harlem "
2062,,2.0,1.0,950.0,"
        Rental Unit in Lenox Hill "
2063,7950.0,1.0,1.0,950.0,"
        Rental Unit in Central Park South "
2064,,2.0,2.0,950.0,"
        Condo in Central Harlem "
2065,3100.0,,1.0,950.0,"
        Condo in Lower East Side "
2066,2400.0,,1.0,950.0,"
        Rental Unit in Central Harlem "
2067,4400.0,1.0,1.0,950.0,"
        Rental Unit in Lenox Hill "
2068,2400.0,5.0,1.0,950.0,"
        Rental Unit in Central Harlem "
2069,,2.0,2.0,950.0,"
        Rental Unit in Lenox Hill "
2070,3895.0,1.0,1.0,950.0,"
        Rental Unit in Kips Bay "
2071,3750.0,2.0,1.0,950.0,"
        Rental Unit in Greenwich Village "
2072,,2.0,2.0,768.0,"
        Rental Unit in Washington Heights "
2073,,,1.0,514.0,"
        Condo in Carnegie Hill "
2074,2500.0,2.0,1.0,950.0,"
        Rental Unit in Central Harlem "
2075,1900.0,1.0,1.0,950.0,"
        Rental Unit in Central Harlem "
2076,3350.0,1.0,1.0,950.0,"
        Rental Unit in Lincoln Square "
2077,,1.0,5.0,950.0,"
        Condo in Midtown "
2078,,3.0,1.0,950.0,"
        Rental Unit in Central Harlem "
2079,2900.0,2.0,2.0,950.0,"
        Co-op in Inwood "
2080,,5.0,1.0,950.0,"
        Rental Unit in Lenox Hill "
2081,2300.0,2.0,1.0,950.0,"
        Rental Unit in Hudson Heights "
2082,7500.0,1.0,5.0,950.0,"
        Condo in Central Park South "
2083,,2.0,2.0,950.0,"
        Rental Unit in Kips Bay "
2084,6000.0,1.0,1.0,950.0,"
        Co-op in Greenwich Village "
2085,,1.0,5.0,950.0,"
        Condo in Lincoln Square "
2087,,,5.0,886.0,"
        Condo in Financial District "
2088,,2.0,2.0,949.0,"
        Rental Unit in Upper West Side "
2089,,2.0,2.0,949.0,"
        Rental Unit in Upper West Side "
2090,3610.0,2.0,1.0,948.0,"
        Building in Stuyvesant Town/PCV "
2091,4495.0,1.0,5.0,948.0,"
        Condo in Upper East Side "
2092,,2.0,2.0,947.0,"
        Rental Unit in Midtown "
2093,6820.0,1.0,1.0,944.0,"
        Rental Unit in NoMad "
2094,3950.0,2.0,2.0,944.0,"
        Condo in Central Harlem "
2095,,2.0,2.0,944.0,"
        Rental Unit in Midtown West "
2096,4150.0,2.0,2.0,944.0,"
        Condo in Central Harlem "
2097,3499.0,2.0,1.0,944.0,"
        Building in Stuyvesant Town/PCV "
2098,,2.0,1.0,944.0,"
        Building in Stuyvesant Town/PCV "
2099,,2.0,2.0,944.0,"
        Rental Unit in Upper West Side "
2100,4900.0,2.0,2.0,1150.0,"
        Rental Unit in Soho "
2102,,1.0,1.0,943.0,"
        Rental Unit in Financial District "
2103,3844.0,,1.0,943.0,"
        Rental Unit in Financial District "
2104,5100.0,1.0,1.0,942.0,"
        Rental Unit in Gramercy Park "
2105,4995.0,2.0,5.0,941.0,"
        Rental Unit in Manhattan "
2106,3500.0,1.0,5.0,940.0,"
        Condo in Turtle Bay "
2107,,1.0,1.0,940.0,"
        Rental Unit in Lincoln Square "
2108,3021.0,2.0,1.0,939.0,"
        Rental Unit in Central Harlem "
2109,4395.0,2.0,2.0,938.0,"
        Rental Unit in Financial District "
2110,,1.0,1.0,936.0,"
        Rental Unit in East Village "
2111,,1.0,1.0,936.0,"
        Rental Unit in Lower East Side "
2112,2350.0,1.0,1.0,935.0,"
        Rental Unit in Hamilton Heights "
2113,,,,935.0,"
        Rental Unit in Midtown "
2115,2100.0,1.0,1.0,650.0,"
        Rental Unit in Upper West Side "
2116,,2.0,2.0,933.0,"
        Rental Unit in Midtown West "
2117,,2.0,1.0,932.0,"
        Multi-family in Stuyvesant Town/PCV "
2118,,2.0,1.0,932.0,"
        Multi-family in Stuyvesant Town/PCV "
2119,,2.0,1.0,932.0,"
        Building in Stuyvesant Town/PCV "
2120,3800.0,1.0,1.0,932.0,"
        Condo in Lincoln Square "
2121,,,1.0,931.0,"
        Rental Unit in Financial District "
2122,3075.0,,1.0,928.0,"
        Condo in Lower East Side "
2123,,2.0,2.0,927.0,"
        Rental Unit in Lincoln Square "
2124,3600.0,2.0,5.0,925.0,"
        Rental Unit in Two Bridges "
2125,3500.0,3.0,1.0,925.0,"
        Condo in Two Bridges "
2126,3900.0,1.0,1.0,925.0,"
        Rental Unit in Upper East Side "
2127,,,1.0,925.0,"
        Condo in Financial District "
2130,6000.0,1.0,1.0,924.0,"
        Condo in Gramercy Park "
2131,,1.0,5.0,923.0,"
        Condo in Lincoln Square "
2132,3180.0,,1.0,923.0,"
        Condo in Lower East Side "
2133,3260.0,,1.0,923.0,"
        Rental Unit in Lower East Side "
2134,,1.0,2.0,921.0,"
        Rental Unit in Lincoln Square "
2135,,2.0,2.0,921.0,"
        Rental Unit in Midtown South "
2136,4995.0,2.0,5.0,920.0,"
        Rental Unit in Gramercy Park "
2137,,2.0,1.0,920.0,"
        Rental Unit in Central Harlem "
2138,,2.0,1.0,920.0,"
        Rental Unit in Central Harlem "
2139,4000.0,1.0,5.0,920.0,"
        Rental Unit in Lenox Hill "
2140,3300.0,2.0,2.0,920.0,"
        Condo in Central Harlem "
2141,,1.0,1.0,919.0,"
        Rental Unit in Murray Hill "
2142,3000.0,1.0,1.0,649.0,"
        Rental Unit in Kips Bay "
2144,5000.0,2.0,2.0,918.0,"
        Rental Unit in East Village "
2145,,1.0,1.0,918.0,"
        Rental Unit in Lincoln Square "
2146,,1.0,1.0,918.0,"
        Condo in Upper East Side "
2147,,2.0,2.0,917.0,"
        Rental Unit in Upper West Side "
2148,3475.0,,1.0,917.0,"
        Rental Unit in Financial District "
2149,,1.0,5.0,916.0,"
        Condo in Lenox Hill "
2150,,5.0,5.0,916.0,"
        Condo in Lincoln Square "
2151,,1.0,2.0,915.0,"
        Condo in Lincoln Square "
2152,,2.0,2.0,915.0,"
        Rental Unit in Central Harlem "
2153,5030.0,1.0,5.0,915.0,"
        Rental Unit in Lenox Hill "
2154,,2.0,1.0,914.0,"
        Rental Unit in Central Harlem "
2155,,1.0,1.0,914.0,"
        Condo in Lincoln Square "
2158,4000.0,2.0,2.0,914.0,"
        Rental Unit in Yorkville "
2159,,2.0,2.0,913.0,"
        Condo in Murray Hill "
2160,,1.0,1.0,913.0,"
        Condo in Lincoln Square "
2161,,2.0,2.0,912.0,"
        Rental Unit in Yorkville "
2162,4295.0,1.0,5.0,912.0,"
        Rental Unit in Turtle Bay "
2163,4500.0,1.0,1.0,911.0,"
        Condo in Lincoln Square "
2164,2900.0,2.0,1.0,910.0,"
        Rental Unit in Manhattan Valley "
2165,3850.0,1.0,1.0,910.0,"
        Condo in Lincoln Square "
2166,,2.0,2.0,910.0,"
        Rental Unit in Midtown West "
2167,,2.0,1.0,910.0,"
        Rental Unit in Upper West Side "
2168,,1.0,5.0,909.0,"
        Rental Unit in Midtown "
2169,,2.0,2.0,908.0,"
        Condo in Chelsea "
2170,3595.0,1.0,1.0,700.0,"
        Co-op in East Village "
2171,18500.0,4.0,5.0,4000.0,"
        Rental Unit in Kips Bay "
2172,,3.0,1.0,905.0,"
        Rental Unit in Upper West Side "
2173,,2.0,5.0,905.0,"
        Rental Unit in Central Park South "
2174,,1.0,1.0,904.0,"
        Rental Unit in Lenox Hill "
2175,,1.0,1.0,904.0,"
        Condo in Flatiron "
2176,4700.0,1.0,5.0,903.0,"
        Rental Unit in Lenox Hill "
2177,4150.0,1.0,1.0,903.0,"
        Condo in Murray Hill "
